Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9006335,"Signaling by Erythropoietin",1,35,0.0024101363448560805,0.42869184132623017,0.4974081053457887,24,24,0.0017875763444063757,9606,Homo sapiens,"JAK2","","R-HSA-9027273;R-HSA-9027272;R-HSA-9027275;R-HSA-9012651;R-HSA-9012650;R-HSA-9027274;R-HSA-9027373;R-HSA-9012654;R-HSA-9027425;R-HSA-9029155;R-HSA-9029158;R-HSA-9021627;R-HSA-9029149;R-HSA-9006332;R-HSA-9029151;R-HSA-9032478;R-HSA-9029150;R-HSA-9027281;R-HSA-9012657;R-HSA-9027280;R-HSA-9006323;R-HSA-9024723;R-HSA-9006325;R-HSA-9024726"
R-HSA-9615710,"Late endosomal microautophagy",1,35,0.0024101363448560805,0.42869184132623017,0.4974081053457887,3,3,2.2344704305079697E-4,9606,Homo sapiens,"PARK7","","R-HSA-9631065;R-HSA-9615721;R-HSA-9631068"
R-HSA-9674555,"Signaling by CSF3 (G-CSF)",1,35,0.0024101363448560805,0.42869184132623017,0.4974081053457887,11,21,0.0015641293013555788,9606,Homo sapiens,"JAK2","","R-HSA-9674563;R-HSA-9674562;R-HSA-9674816;R-HSA-9676071;R-HSA-9674567;R-HSA-9705729;R-HSA-9705726;R-HSA-9674808;R-HSA-9707977;R-HSA-9705738;R-HSA-9705467"
R-HSA-180024,"DARPP-32 events",1,35,0.0024101363448560805,0.42869184132623017,0.4974081053457887,1,12,8.937881722031879E-4,9606,Homo sapiens,"PDE4A","","R-HSA-111962"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",1,35,0.0024101363448560805,0.42869184132623017,0.4974081053457887,2,27,0.0020110233874571725,9606,Homo sapiens,"KLK2","","R-HSA-1592398;R-HSA-1604722"
R-HSA-162909,"Host Interactions of HIV factors",3,150,0.010329155763668916,0.42987823875461073,0.4974081053457887,5,54,0.004022046774914345,9606,Homo sapiens,"ELMO1;CD28;CD247","","R-HSA-167633;R-HSA-167637;R-HSA-200952;R-HSA-167630;R-HSA-164943"
R-HSA-9013694,"Signaling by NOTCH4",2,92,0.006335215535050269,0.43251071801928087,0.4974081053457887,20,20,0.0014896469536719798,9606,Homo sapiens,"SMAD3;NOTCH4","","R-HSA-9604247;R-HSA-9604471;R-HSA-9604308;R-HSA-9013711;R-HSA-9604629;R-HSA-9604664;R-HSA-9604606;R-HSA-9604446;R-HSA-9604642;R-HSA-9604387;R-HSA-9604675;R-HSA-9604451;R-HSA-9604550;R-HSA-9013693;R-HSA-9605414;R-HSA-9604294;R-HSA-9604328;R-HSA-9604264;R-HSA-2168987;R-HSA-9604553"
R-HSA-9013404,"RAC2 GTPase cycle",2,92,0.006335215535050269,0.43251071801928087,0.4974081053457887,10,10,7.448234768359899E-4,9606,Homo sapiens,"NCF2;RAC2","","R-HSA-9014424;R-HSA-9014296;R-HSA-9714480;R-HSA-9714481;R-HSA-9714483;R-HSA-9714477;R-HSA-9014293;R-HSA-9014420;R-HSA-9014295;R-HSA-9014294"
R-HSA-5693568,"Resolution of D-loop Structures through Holliday Junction Intermediates",1,36,0.00247899738328054,0.437768416061572,0.4974081053457887,7,9,6.703411291523909E-4,9606,Homo sapiens,"RMI2","","R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686398;R-HSA-5686410;R-HSA-5686440"
R-HSA-2173789,"TGF-beta receptor signaling activates SMADs",1,36,0.00247899738328054,0.437768416061572,0.4974081053457887,11,39,0.0029048115596603604,9606,Homo sapiens,"SMAD3","","R-HSA-170850;R-HSA-170835;R-HSA-170868;R-HSA-2187382;R-HSA-2187401;R-HSA-2187368;R-HSA-2187355;R-HSA-2187405;R-HSA-170847;R-HSA-2187375;R-HSA-2187358"
R-HSA-549127,"Organic cation transport",1,36,0.00247899738328054,0.437768416061572,0.4974081053457887,1,9,6.703411291523909E-4,9606,Homo sapiens,"RUNX1","","R-HSA-549241"
R-HSA-2206281,"Mucopolysaccharidoses",1,36,0.00247899738328054,0.437768416061572,0.4974081053457887,2,22,0.0016386116490391778,9606,Homo sapiens,"GLB1","","R-HSA-9036061;R-HSA-2265534"
R-HSA-6802957,"Oncogenic MAPK signaling",2,93,0.006404076573474728,0.43791704980896995,0.4974081053457887,29,46,0.0034261879934455535,9606,Homo sapiens,"CSK;JAK2","","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9656209;R-HSA-6802916;R-HSA-9656215;R-HSA-6802914;R-HSA-6803234;R-HSA-9656214;R-HSA-6803233;R-HSA-6802912;R-HSA-9656212;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227"
R-HSA-5693537,"Resolution of D-Loop Structures",1,37,0.002547858421704999,0.4467013997619712,0.4974081053457887,8,10,7.448234768359899E-4,9606,Homo sapiens,"RMI2","","R-HSA-5693589;R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686398;R-HSA-5686410;R-HSA-5686440"
R-HSA-5694530,"Cargo concentration in the ER",1,37,0.002547858421704999,0.4467013997619712,0.4974081053457887,2,12,8.937881722031879E-4,9606,Homo sapiens,"LMAN1L","","R-HSA-5694428;R-HSA-5694522"
R-HSA-182971,"EGFR downregulation",1,37,0.002547858421704999,0.4467013997619712,0.4974081053457887,1,22,0.0016386116490391778,9606,Homo sapiens,"PTPRK","","R-HSA-183036"
R-HSA-9013407,"RHOH GTPase cycle",1,38,0.002616719460129459,0.45549305435293086,0.4974081053457887,1,3,2.2344704305079697E-4,9606,Homo sapiens,"CSK","","R-HSA-9018758"
R-HSA-5675482,"Regulation of necroptotic cell death",1,38,0.002616719460129459,0.45549305435293086,0.4974081053457887,2,18,0.0013406822583047818,9606,Homo sapiens,"FASLG","","R-HSA-3465429;R-HSA-5675456"
R-HSA-111465,"Apoptotic cleavage of cellular proteins",1,38,0.002616719460129459,0.45549305435293086,0.4974081053457887,1,38,0.0028303292119767616,9606,Homo sapiens,"PRKCQ","","R-HSA-201603"
R-HSA-8939243,"RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,5,5,3.7241173841799495E-4,9606,Homo sapiens,"RUNX1","","R-HSA-8878054;R-HSA-8938217;R-HSA-8878050;R-HSA-8937989;R-HSA-8878056"
R-HSA-2173796,"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,13,17,0.0012661999106211828,9606,Homo sapiens,"SMAD3","","R-HSA-2031355;R-HSA-2187303;R-HSA-2187309;R-HSA-2186643;R-HSA-173488;R-HSA-2106579;R-HSA-1484099;R-HSA-2127257;R-HSA-2106586;R-HSA-2176475;R-HSA-2187293;R-HSA-170847;R-HSA-2106591"
R-HSA-5685938,"HDR through Single Strand Annealing (SSA)",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,4,6,4.4689408610159393E-4,9606,Homo sapiens,"RMI2","","R-HSA-5686642;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580"
R-HSA-389356,"CD28 co-stimulation",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,11,19,0.0014151646059883808,9606,Homo sapiens,"CD28","","R-HSA-389381;R-HSA-389348;R-HSA-389158;R-HSA-389350;R-HSA-388832;R-HSA-388831;R-HSA-388814;R-HSA-388808;R-HSA-389352;R-HSA-388811;R-HSA-389354"
R-HSA-354192,"Integrin signaling",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,7,24,0.0017875763444063757,9606,Homo sapiens,"CSK","","R-HSA-354149;R-HSA-443910;R-HSA-432096;R-HSA-443905;R-HSA-354077;R-HSA-377644;R-HSA-377641"
R-HSA-9037629,"Lewis blood group biosynthesis",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,2,13,9.682705198867869E-4,9606,Homo sapiens,"FUT2","","R-HSA-9603982;R-HSA-9603983"
R-HSA-9619665,"EGR2 and SOX10-mediated initiation of Schwann cell myelination",1,39,0.002685580498553918,0.464145606281392,0.4974081053457887,2,26,0.0019365410397735737,9606,Homo sapiens,"DAG1","","R-HSA-9619666;R-HSA-9619668"
R-HSA-163359,"Glucagon signaling in metabolic regulation",1,40,0.002754441536978378,0.472661247069715,0.4974081053457887,2,6,4.4689408610159393E-4,9606,Homo sapiens,"ADCY7","","R-HSA-163617;R-HSA-164377"
R-HSA-1461957,"Beta defensins",1,40,0.002754441536978378,0.472661247069715,0.4974081053457887,1,5,3.7241173841799495E-4,9606,Homo sapiens,"CCR2","","R-HSA-1973968"
R-HSA-114508,"Effects of PIP2 hydrolysis",1,40,0.002754441536978378,0.472661247069715,0.4974081053457887,1,9,6.703411291523909E-4,9606,Homo sapiens,"PRKCQ","","R-HSA-425861"
R-HSA-168638,"NOD1/2 Signaling Pathway",1,40,0.002754441536978378,0.472661247069715,0.4974081053457887,1,18,0.0013406822583047818,9606,Homo sapiens,"CARD9","","R-HSA-741395"
R-HSA-5693616,"Presynaptic phase of homologous DNA pairing and strand exchange",1,41,0.002823302575402837,0.48104213386127037,0.4974081053457887,2,5,3.7241173841799495E-4,9606,Homo sapiens,"RMI2","","R-HSA-5685341;R-HSA-5693561"
R-HSA-5673000,"RAF activation",1,41,0.002823302575402837,0.48104213386127037,0.4974081053457887,1,12,8.937881722031879E-4,9606,Homo sapiens,"JAK2","","R-HSA-5672969"
R-HSA-9013148,"CDC42 GTPase cycle",3,163,0.011224349263186889,0.4834413430808815,0.4974081053457887,2,6,4.4689408610159393E-4,9606,Homo sapiens,"ARHGAP31;FNBP1;TAGAP","","R-HSA-9013161;R-HSA-9013157"
R-HSA-2559585,"Oncogene Induced Senescence",1,42,0.0028921636138272964,0.48929038995732366,0.4974081053457887,3,19,0.0014151646059883808,9606,Homo sapiens,"ETS1","","R-HSA-3200023;R-HSA-3209098;R-HSA-3132737"
R-HSA-3296482,"Defects in vitamin and cofactor metabolism",1,42,0.0028921636138272964,0.48929038995732366,0.4974081053457887,1,22,0.0016386116490391778,9606,Homo sapiens,"ACACA","","R-HSA-3323184"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",2,104,0.007161547996143782,0.4954468874157537,0.4974081053457887,2,43,0.0032027409503947563,9606,Homo sapiens,"TNFSF15;FASLG","","R-HSA-5693012;R-HSA-5675948"
R-HSA-111933,"Calmodulin induced events",1,43,0.002961024652251756,0.4974081053457887,0.4974081053457887,1,23,0.0017130939967227767,9606,Homo sapiens,"ADCY7","","R-HSA-111930"
R-HSA-111997,"CaM pathway",1,43,0.002961024652251756,0.4974081053457887,0.4974081053457887,1,24,0.0017875763444063757,9606,Homo sapiens,"ADCY7","","R-HSA-111930"
R-HSA-8853659,"RET signaling",1,43,0.002961024652251756,0.4974081053457887,0.4974081053457887,1,24,0.0017875763444063757,9606,Homo sapiens,"DOK5","","R-HSA-8855617"
R-HSA-114604,"GPVI-mediated activation cascade",1,43,0.002961024652251756,0.4974081053457887,0.4974081053457887,1,25,0.0018620586920899747,9606,Homo sapiens,"RAC2","","R-HSA-442273"
R-HSA-400253,"Circadian Clock",2,105,0.007230409034568242,0.5004908727232301,0.5004908727232301,2,59,0.004394458513332341,9606,Homo sapiens,"CCR4","","R-HSA-5663138;R-HSA-549424"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",1,44,0.0030298856906762154,0.5053973372215432,0.5053973372215432,4,6,4.4689408610159393E-4,9606,Homo sapiens,"CSK","","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-5693579,"Homologous DNA Pairing and Strand Exchange",1,44,0.0030298856906762154,0.5053973372215432,0.5053973372215432,4,8,5.958587814687919E-4,9606,Homo sapiens,"RMI2","","R-HSA-5693620;R-HSA-5685838;R-HSA-5685341;R-HSA-5693561"
R-HSA-9696270,"RND2 GTPase cycle",1,44,0.0030298856906762154,0.5053973372215432,0.5053973372215432,1,2,1.4896469536719798E-4,9606,Homo sapiens,"FNBP1","","R-HSA-9696266"
R-HSA-5609975,"Diseases associated with glycosylation precursor biosynthesis",1,44,0.0030298856906762154,0.5053973372215432,0.5053973372215432,1,16,0.0011917175629375838,9606,Homo sapiens,"GLB1","","R-HSA-4341669"
R-HSA-3899300,"SUMOylation of transcription cofactors",1,44,0.0030298856906762154,0.5053973372215432,0.5053973372215432,1,27,0.0020110233874571725,9606,Homo sapiens,"PARK7","","R-HSA-4085331"
R-HSA-5213460,"RIPK1-mediated regulated necrosis",1,46,0.0031676077675251344,0.5209984183156603,0.5209984183156603,3,34,0.0025323998212423656,9606,Homo sapiens,"FASLG","","R-HSA-3465429;R-HSA-5675456;R-HSA-5213462"
R-HSA-749476,"RNA Polymerase III Abortive And Retractive Initiation",1,46,0.0031676077675251344,0.5209984183156603,0.5209984183156603,1,13,9.682705198867869E-4,9606,Homo sapiens,"NFIA","","R-HSA-113454"
R-HSA-9648002,"RAS processing",1,46,0.0031676077675251344,0.5209984183156603,0.5209984183156603,1,21,0.0015641293013555788,9606,Homo sapiens,"PRKCQ","","R-HSA-9653503"
R-HSA-74158,"RNA Polymerase III Transcription",1,46,0.0031676077675251344,0.5209984183156603,0.5209984183156603,1,25,0.0018620586920899747,9606,Homo sapiens,"NFIA","","R-HSA-113454"
R-HSA-9646399,"Aggrephagy",1,47,0.0032364688059495937,0.52861422253013,0.52861422253013,11,15,0.0011172352152539848,9606,Homo sapiens,"PARK7","","R-HSA-9646354;R-HSA-9641127;R-HSA-9646679;R-HSA-9641111;R-HSA-9646390;R-HSA-9641109;R-HSA-9646347;R-HSA-9641096;R-HSA-9646383;R-HSA-9646685;R-HSA-9646348"
R-HSA-111885,"Opioid Signalling",2,112,0.007712436303539457,0.5348809713417423,0.5348809713417423,11,59,0.004394458513332341,9606,Homo sapiens,"PDE4A;ADCY7","","R-HSA-170674;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170666;R-HSA-111962;R-HSA-392206;R-HSA-111930;R-HSA-170686;R-HSA-170671;R-HSA-170685"
R-HSA-549132,"Organic cation/anion/zwitterion transport",1,48,0.003305329844374053,0.536109454209403,0.536109454209403,1,12,8.937881722031879E-4,9606,Homo sapiens,"RUNX1","","R-HSA-549241"
R-HSA-111996,"Ca-dependent events",1,48,0.003305329844374053,0.536109454209403,0.536109454209403,1,27,0.0020110233874571725,9606,Homo sapiens,"ADCY7","","R-HSA-111930"
R-HSA-5674135,"MAP2K and MAPK activation",1,49,0.0033741908827985127,0.5434860141108427,0.5434860141108427,8,12,8.937881722031879E-4,9606,Homo sapiens,"CSK","","R-HSA-9657603;R-HSA-5672980;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9657599"
R-HSA-991365,"Activation of GABAB receptors",1,49,0.0033741908827985127,0.5434860141108427,0.5434860141108427,5,8,5.958587814687919E-4,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-977444,"GABA B receptor activation",1,49,0.0033741908827985127,0.5434860141108427,0.5434860141108427,5,9,6.703411291523909E-4,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",1,49,0.0033741908827985127,0.5434860141108427,0.5434860141108427,2,34,0.0025323998212423656,9606,Homo sapiens,"SMAD3","","R-HSA-9625749;R-HSA-9625693"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",2,116,0.007987880457237296,0.5537946415515298,0.5537946415515298,1,43,0.0032027409503947563,9606,Homo sapiens,"ZNF335;CCR4","","R-HSA-5617471"
R-HSA-5619507,"Activation of HOX genes during differentiation",2,116,0.007987880457237296,0.5537946415515298,0.5537946415515298,1,43,0.0032027409503947563,9606,Homo sapiens,"ZNF335;CCR4","","R-HSA-5617471"
R-HSA-69231,"Cyclin D associated events in G1",1,51,0.0035119129596474317,0.5578905728952316,0.5578905728952316,1,15,0.0011172352152539848,9606,Homo sapiens,"JAK2","","R-HSA-8942607"
R-HSA-69236,"G1 Phase",1,51,0.0035119129596474317,0.5578905728952316,0.5578905728952316,1,15,0.0011172352152539848,9606,Homo sapiens,"JAK2","","R-HSA-8942607"
R-HSA-1461973,"Defensins",1,51,0.0035119129596474317,0.5578905728952316,0.5578905728952316,1,19,0.0014151646059883808,9606,Homo sapiens,"CCR2","","R-HSA-1973968"
R-HSA-9033658,"Blood group systems biosynthesis",1,52,0.003580773998071891,0.5649222259702735,0.5649222259702735,3,22,0.0016386116490391778,9606,Homo sapiens,"FUT2","","R-HSA-9036987;R-HSA-9603982;R-HSA-9603983"
R-HSA-5683826,"Surfactant metabolism",1,52,0.003580773998071891,0.5649222259702735,0.5649222259702735,2,29,0.0021599880828243705,9606,Homo sapiens,"CTSH","","R-HSA-5684864;R-HSA-5685902"
R-HSA-76009,"Platelet Aggregation (Plug Formation)",1,53,0.0036496350364963502,0.5718425165626546,0.5718425165626546,7,27,0.0020110233874571725,9606,Homo sapiens,"CSK","","R-HSA-354149;R-HSA-443910;R-HSA-432096;R-HSA-443905;R-HSA-354077;R-HSA-377644;R-HSA-377641"
R-HSA-3214858,"RMTs methylate histone arginines",1,53,0.0036496350364963502,0.5718425165626546,0.5718425165626546,1,22,0.0016386116490391778,9606,Homo sapiens,"JAK2","","R-HSA-3215391"
R-HSA-1614558,"Degradation of cysteine and homocysteine",1,53,0.0036496350364963502,0.5718425165626546,0.5718425165626546,1,23,0.0017130939967227767,9606,Homo sapiens,"SUOX","","R-HSA-1614544"
R-HSA-1489509,"DAG and IP3 signaling",1,53,0.0036496350364963502,0.5718425165626546,0.5718425165626546,1,28,0.0020855057351407717,9606,Homo sapiens,"ADCY7","","R-HSA-111930"
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",1,54,0.00371849607492081,0.5786532008402951,0.5786532008402951,1,19,0.0014151646059883808,9606,Homo sapiens,"PRKCQ","","R-HSA-74615"
R-HSA-75153,"Apoptotic execution phase",1,54,0.00371849607492081,0.5786532008402951,0.5786532008402951,1,57,0.004245493817965142,9606,Homo sapiens,"PRKCQ","","R-HSA-201603"
R-HSA-2173793,"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",1,55,0.0037873571133452692,0.5853560073951984,0.5853560073951984,30,38,0.0028303292119767616,9606,Homo sapiens,"SMAD3","","R-HSA-2187303;R-HSA-870538;R-HSA-2176491;R-HSA-2187309;R-HSA-2186607;R-HSA-2186741;R-HSA-1484099;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-209055;R-HSA-2187325;R-HSA-2187388;R-HSA-170847;R-HSA-2187395;R-HSA-2187330;R-HSA-2031355;R-HSA-173481;R-HSA-173545;R-HSA-2179274;R-HSA-2179276;R-HSA-2186643;R-HSA-173488;R-HSA-2106579;R-HSA-2127257;R-HSA-2106586;R-HSA-2176475;R-HSA-870449;R-HSA-2187293;R-HSA-2106591"
R-HSA-6811440,"Retrograde transport at the Trans-Golgi-Network",1,55,0.0037873571133452692,0.5853560073951984,0.5853560073951984,2,20,0.0014896469536719798,9606,Homo sapiens,"RAC2","","R-HSA-6814675;R-HSA-6814670"
R-HSA-5673001,"RAF/MAP kinase cascade",5,322,0.02217325437267594,0.5866193895411428,0.5866193895411428,11,75,0.005586176076269924,9606,Homo sapiens,"IL2RA;PRKCQ;CSK;JAK2;IL2","","R-HSA-9657603;R-HSA-5672980;R-HSA-5672965;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9653503;R-HSA-9657599;R-HSA-5672969"
R-HSA-9013149,"RAC1 GTPase cycle",3,191,0.013152458339071754,0.5897528855658878,0.5897528855658878,2,6,4.4689408610159393E-4,9606,Homo sapiens,"ARHGAP31;NCF2;TAGAP","","R-HSA-9013145;R-HSA-9013144"
R-HSA-195258,"RHO GTPase Effectors",5,326,0.022448698526373777,0.5975351774533861,0.5975351774533861,25,113,0.008416505288246685,9606,Homo sapiens,"NCF2;RAC2;KLK2;PPP1R12B","","R-HSA-9626832;R-HSA-5668629;R-HSA-5218827;R-HSA-5668947;R-HSA-5671772;R-HSA-419083;R-HSA-5625883;R-HSA-5625797;R-HSA-5625796;R-HSA-9626880;R-HSA-9626816;R-HSA-9626817;R-HSA-5218841;R-HSA-5625870;R-HSA-5668978;R-HSA-419232;R-HSA-5668735;R-HSA-5668605;R-HSA-5625849;R-HSA-5668731;R-HSA-5625848;R-HSA-5625784;R-HSA-9626848;R-HSA-5671919;R-HSA-5625774"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",1,57,0.003925079190194188,0.5984447664050281,0.5984447664050281,9,9,6.703411291523909E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8952408;R-HSA-8952382;R-HSA-8937807;R-HSA-8952399;R-HSA-8937792;R-HSA-8865454;R-HSA-8952419;R-HSA-8952371;R-HSA-8937814"
R-HSA-9604323,"Negative regulation of NOTCH4 signaling",1,57,0.003925079190194188,0.5984447664050281,0.5984447664050281,6,6,4.4689408610159393E-4,9606,Homo sapiens,"NOTCH4","","R-HSA-9604642;R-HSA-9604387;R-HSA-9604675;R-HSA-9604629;R-HSA-9604328;R-HSA-9604606"
R-HSA-4420097,"VEGFA-VEGFR2 Pathway",2,126,0.00867649084148189,0.5986737599073297,0.5986737599073297,4,79,0.00588410546700432,9606,Homo sapiens,"NCF2;ELMO1","","R-HSA-5218811;R-HSA-5218827;R-HSA-5218841;R-HSA-5218839"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",2,127,0.00874535187990635,0.6029712173481795,0.6029712173481795,13,14,0.0010427528675703858,9606,Homo sapiens,"IGF2;KLK2","","R-HSA-381412;R-HSA-381543;R-HSA-381446;R-HSA-381537;R-HSA-381487;R-HSA-381518;R-HSA-381545;R-HSA-381461;R-HSA-381500;R-HSA-381503;R-HSA-381496;R-HSA-381435;R-HSA-381466"
R-HSA-5684996,"MAPK1/MAPK3 signaling",5,329,0.022655281641647155,0.6056164473745054,0.6056164473745054,13,82,0.006107552510055117,9606,Homo sapiens,"IL2RA;PRKCQ;CSK;JAK2;IL2","","R-HSA-109857;R-HSA-5672980;R-HSA-109858;R-HSA-5672978;R-HSA-9653503;R-HSA-9657599;R-HSA-9657603;R-HSA-5672965;R-HSA-9657606;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-5672969"
R-HSA-9013409,"RHOJ GTPase cycle",1,59,0.004062801267043107,0.6111220870253922,0.6111220870253922,1,3,2.2344704305079697E-4,9606,Homo sapiens,"FNBP1","","R-HSA-9017507"
R-HSA-2514856,"The phototransduction cascade",1,59,0.004062801267043107,0.6111220870253922,0.6111220870253922,1,27,0.0020110233874571725,9606,Homo sapiens,"PRKCQ","","R-HSA-74615"
R-HSA-373752,"Netrin-1 signaling",1,59,0.004062801267043107,0.6111220870253922,0.6111220870253922,1,37,0.0027558468642931624,9606,Homo sapiens,"PRKCQ","","R-HSA-374664"
R-HSA-8932339,"ROS sensing by NFE2L2",1,60,0.0041316623054675665,0.6173104984949231,0.6173104984949231,6,8,5.958587814687919E-4,9606,Homo sapiens,"KEAP1","","R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-8932322;R-HSA-8932327"
R-HSA-4085001,"Sialic acid metabolism",1,60,0.0041316623054675665,0.6173104984949231,0.6173104984949231,2,21,0.0015641293013555788,9606,Homo sapiens,"GLB1","","R-HSA-4084999;R-HSA-9638120"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",1,61,0.004200523343892026,0.6234008483785487,0.6234008483785487,3,22,0.0016386116490391778,9606,Homo sapiens,"DAG1","","R-HSA-2426263;R-HSA-2328129;R-HSA-2396113"
R-HSA-8866654,"E3 ubiquitin ligases ubiquitinate target proteins",1,61,0.004200523343892026,0.6234008483785487,0.6234008483785487,2,16,0.0011917175629375838,9606,Homo sapiens,"UBE2L3","","R-HSA-8938770;R-HSA-8938773"
R-HSA-3781865,"Diseases of glycosylation",3,202,0.013909929761740807,0.6274999230743203,0.6274999230743203,5,77,0.005735140771637122,9606,Homo sapiens,"GLB1;NOTCH4;DAG1","","R-HSA-5615556;R-HSA-5615604;R-HSA-5096538;R-HSA-4341669;R-HSA-5617096"
R-HSA-9013406,"RHOQ GTPase cycle",1,63,0.004338245420740945,0.6352935281338341,0.6352935281338341,1,5,3.7241173841799495E-4,9606,Homo sapiens,"FNBP1","","R-HSA-9018746"
R-HSA-194138,"Signaling by VEGF",2,137,0.009433962264150943,0.6440432403838094,0.6440432403838094,4,86,0.006405481900789513,9606,Homo sapiens,"NCF2;ELMO1","","R-HSA-5218811;R-HSA-5218827;R-HSA-5218841;R-HSA-5218839"
R-HSA-429914,"Deadenylation-dependent mRNA decay",1,65,0.004475967497589863,0.6468122149683294,0.6468122149683294,1,10,7.448234768359899E-4,9606,Homo sapiens,"CCR4","","R-HSA-429955"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",1,65,0.004475967497589863,0.6468122149683294,0.6468122149683294,1,34,0.0025323998212423656,9606,Homo sapiens,"NCF2","","R-HSA-1222376"
R-HSA-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",1,65,0.004475967497589863,0.6468122149683294,0.6468122149683294,1,42,0.0031282586027111575,9606,Homo sapiens,"CCR4","","R-HSA-6798044"
R-HSA-977443,"GABA receptor activation",1,67,0.004613689574438783,0.6579686206424149,0.6579686206424149,5,12,8.937881722031879E-4,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-201722,"Formation of the beta-catenin:TCF transactivating complex",1,67,0.004613689574438783,0.6579686206424149,0.6579686206424149,1,13,9.682705198867869E-4,9606,Homo sapiens,"RUNX3","","R-HSA-4411367"
R-HSA-112043,"PLC beta mediated events",1,67,0.004613689574438783,0.6579686206424149,0.6579686206424149,1,32,0.0023834351258751676,9606,Homo sapiens,"ADCY7","","R-HSA-111930"
R-HSA-418594,"G alpha (i) signalling events",6,421,0.028990497176697425,0.6664085627361713,0.6664085627361713,15,74,0.005511693728586325,9606,Homo sapiens,"CXCR5;PDE4A;ADCY7;CCR4;CCR3;CCR2","","R-HSA-392129;R-HSA-749454;R-HSA-170666;R-HSA-392206;R-HSA-380073;R-HSA-170671;R-HSA-170674;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-749456;R-HSA-111962;R-HSA-111930;R-HSA-170686;R-HSA-170685"
R-HSA-2428928,"IRS-related events triggered by IGF1R",1,69,0.004751411651287701,0.6687740917020547,0.6687740917020547,3,12,8.937881722031879E-4,9606,Homo sapiens,"IGF2","","R-HSA-2428930;R-HSA-2428926;R-HSA-2428922"
R-HSA-373755,"Semaphorin interactions",1,70,0.004820272689712161,0.674048675481824,0.674048675481824,1,41,0.0030537762550275583,9606,Homo sapiens,"PTPRC","","R-HSA-373746"
R-HSA-163685,"Integration of energy metabolism",2,145,0.009984850571546619,0.6744380030505636,0.6744380030505636,3,62,0.004617905556383137,9606,Homo sapiens,"ADCY7;ACACA","","R-HSA-163617;R-HSA-164377;R-HSA-163743"
