Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-389948,"PD-1 signaling",16,45,0.0030987467291006747,4.04074385063069E-9,4.0003364121243834E-7,1,5,3.7241173841799495E-4,9606,Homo sapiens,"HLA-DRB1;HLA-DQA1;HLA-DQB1","","R-HSA-389758"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",42,316,0.021760088142129184,6.824135001526344E-8,6.209962851388973E-6,15,44,0.0032772232980783555,9606,Homo sapiens,"CD96;NCR3;CD40;ITGA4;IGLV3-21;HLA-B;CD226;ITGAL","","R-HSA-199043;R-HSA-199169;R-HSA-199014;R-HSA-198955;R-HSA-199050;R-HSA-199144;R-HSA-199566;R-HSA-199404;R-HSA-9679740;R-HSA-5685602;R-HSA-199131;R-HSA-199161;R-HSA-199032;R-HSA-6793275;R-HSA-198941"
R-HSA-202433,"Generation of second messenger molecules",16,59,0.004062801267043107,1.5784591467227216E-7,1.3259056832470861E-5,3,17,0.0012661999106211828,9606,Homo sapiens,"HLA-DRB1;HLA-DQA1;HLA-DQB1","","R-HSA-202245;R-HSA-202248;R-HSA-202216"
R-HSA-1280218,"Adaptive Immune System",91,1004,0.06913648257815729,2.902686409012034E-7,2.2510325319524682E-5,144,264,0.01966333978847013,9606,Homo sapiens,"CD40;PSMD14;UBE3D;CUL2;NCF4;CUL1;KEAP1;PTPN22;ITGAL;RASGRP1;PSMB10;UBE2L3;NPEPPS;RAP1A;CAPZB;IGLV3-21;CTLA4;TNFRSF14;MAP3K8;HLA-DQA1;CD96;ITGA4;ERAP2;SMURF1;PRKCB;ZBTB16;IL1R2;ERAP1;HLA-B;NFATC1;BTNL2;NFKB1;RBX1;PSMA6;NCR3;PTPRC;CD28;TAB2;PRKCQ;CD226;TLR4;HLA-DRB1;HLA-DQB1","","R-HSA-389381;R-HSA-199169;R-HSA-2130725;R-HSA-202245;R-HSA-202500;R-HSA-202248;R-HSA-2130731;R-HSA-202510;R-HSA-2130478;R-HSA-939265;R-HSA-8863895;R-HSA-1168640;R-HSA-1168643;R-HSA-1168642;R-HSA-2130486;R-HSA-5690702;R-HSA-389919;R-HSA-5690701;R-HSA-198941;R-HSA-5690740;R-HSA-389158;R-HSA-198955;R-HSA-202541;R-HSA-202291;R-HSA-389941;R-HSA-5685602;R-HSA-202307;R-HSA-8951498;R-HSA-8951499;R-HSA-392513;R-HSA-8951500;R-HSA-1112666;R-HSA-2213235;R-HSA-2213236;R-HSA-2213239;R-HSA-392530;R-HSA-2213241;R-HSA-2213243;R-HSA-202328;R-HSA-6793275;R-HSA-2213244;R-HSA-2213246;R-HSA-983150;R-HSA-8863973;R-HSA-983148;R-HSA-983147;R-HSA-2130500;R-HSA-983146;R-HSA-5607728;R-HSA-199014;R-HSA-983145;R-HSA-2130504;R-HSA-983142;R-HSA-983140;R-HSA-202344;R-HSA-983138;R-HSA-8852200;R-HSA-983422;R-HSA-983421;R-HSA-983162;R-HSA-983161;R-HSA-354173;R-HSA-5607724;R-HSA-389756;R-HSA-983158;R-HSA-983157;R-HSA-983156;R-HSA-389758;R-HSA-199032;R-HSA-983152;R-HSA-9606162;R-HSA-2130336;R-HSA-199043;R-HSA-9606163;R-HSA-2025882;R-HSA-392835;R-HSA-199050;R-HSA-983427;R-HSA-2130349;R-HSA-983426;R-HSA-199566;R-HSA-983425;R-HSA-983424;R-HSA-983709;R-HSA-983707;R-HSA-9606151;R-HSA-389523;R-HSA-983703;R-HSA-389532;R-HSA-983700;R-HSA-2130619;R-HSA-9606159;R-HSA-983696;R-HSA-6790087;R-HSA-2213248;R-HSA-2730894;R-HSA-8852010;R-HSA-202165;R-HSA-202168;R-HSA-2025890;R-HSA-202174;R-HSA-202437;R-HSA-1236954;R-HSA-8855375;R-HSA-388814;R-HSA-388809;R-HSA-388808;R-HSA-388811;R-HSA-8855381;R-HSA-1236935;R-HSA-388829;R-HSA-199131;R-HSA-8856157;R-HSA-388831;R-HSA-1236943;R-HSA-389348;R-HSA-389350;R-HSA-388833;R-HSA-1168373;R-HSA-202214;R-HSA-388832;R-HSA-1168374;R-HSA-1168633;R-HSA-2130378;R-HSA-1168635;R-HSA-202216;R-HSA-199144;R-HSA-1168636;R-HSA-202222;R-HSA-389352;R-HSA-199404;R-HSA-9679740;R-HSA-1168638;R-HSA-389354;R-HSA-2130640;R-HSA-2130641;R-HSA-1236967;R-HSA-1236964;R-HSA-1236965;R-HSA-1236970;R-HSA-2130393;R-HSA-1236971;R-HSA-199161;R-HSA-202233"
R-HSA-202424,"Downstream TCR signaling",23,124,0.00853876876463297,3.083606208154066E-7,2.2510325319524682E-5,10,24,0.0017875763444063757,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PRKCQ;TAB2;HLA-DRB1;HLA-DQA1;PSMB10;NFKB1;HLA-DQB1","","R-HSA-202307;R-HSA-5607728;R-HSA-202437;R-HSA-202500;R-HSA-2730894;R-HSA-5607724;R-HSA-202328;R-HSA-202510;R-HSA-202222;R-HSA-202541"
R-HSA-388841,"Costimulation by the CD28 family",20,97,0.006679520727172566,3.62732214487238E-7,2.4665790585132186E-5,22,35,0.0026068821689259644,9606,Homo sapiens,"CD28;CTLA4;MAP3K8;TNFRSF14;HLA-DRB1;HLA-DQA1;HLA-DQB1","","R-HSA-6790087;R-HSA-389381;R-HSA-389348;R-HSA-389158;R-HSA-389350;R-HSA-388833;R-HSA-388832;R-HSA-388814;R-HSA-388809;R-HSA-388808;R-HSA-389352;R-HSA-388811;R-HSA-389354;R-HSA-389941;R-HSA-389523;R-HSA-392530;R-HSA-388829;R-HSA-389756;R-HSA-389532;R-HSA-389919;R-HSA-388831;R-HSA-389758"
R-HSA-202403,"TCR signaling",25,147,0.010122572648395538,4.633622122662828E-7,2.96551815850421E-5,23,52,0.0038730820795471474,9606,Homo sapiens,"PSMA6;PTPRC;PSMD14;CUL1;PRKCQ;TAB2;PTPN22;HLA-DRB1;HLA-DQA1;PSMB10;NFKB1;HLA-DQB1","","R-HSA-202307;R-HSA-202214;R-HSA-5607728;R-HSA-202245;R-HSA-202437;R-HSA-202500;R-HSA-2730894;R-HSA-8855375;R-HSA-202248;R-HSA-202216;R-HSA-202344;R-HSA-202510;R-HSA-202222;R-HSA-202541;R-HSA-8852200;R-HSA-202291;R-HSA-8855381;R-HSA-202165;R-HSA-5607724;R-HSA-202233;R-HSA-202168;R-HSA-202328;R-HSA-202174"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",52,473,0.032571271174769316,6.70188388895987E-7,4.0881491722655205E-5,31,48,0.0035751526888127515,9606,Homo sapiens,"ERAP2;PSMD14;UBE3D;SMURF1;ZBTB16;CUL2;NCF4;ERAP1;HLA-B;CUL1;KEAP1;PSMB10;RBX1;UBE2L3;PSMA6;NPEPPS;TLR4","","R-HSA-8951499;R-HSA-1236954;R-HSA-983427;R-HSA-983426;R-HSA-983425;R-HSA-983424;R-HSA-8863895;R-HSA-1236935;R-HSA-1236943;R-HSA-983150;R-HSA-8863973;R-HSA-983148;R-HSA-983147;R-HSA-983146;R-HSA-983145;R-HSA-983142;R-HSA-983140;R-HSA-983138;R-HSA-983422;R-HSA-983421;R-HSA-1236967;R-HSA-983162;R-HSA-1236964;R-HSA-983161;R-HSA-1236965;R-HSA-1236970;R-HSA-1236971;R-HSA-983158;R-HSA-983157;R-HSA-983156;R-HSA-983152"
R-HSA-8949275,"RUNX3 Regulates Immune Response and Cell Migration",7,10,6.886103842445945E-4,1.2976209836645936E-6,7.396439606888183E-5,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ITGA4;RORC;ITGAL;RUNX3","","R-HSA-8952442;R-HSA-8949276;R-HSA-8949343;R-HSA-8949301;R-HSA-8949335"
R-HSA-449147,"Signaling by Interleukins",63,643,0.04427764770692742,2.032292129583446E-6,1.097437749975061E-4,348,493,0.0367197974080143,9606,Homo sapiens,"IL21;CSF2;PSMD14;IL23R;CUL1;RORC;IL27;NOD2;FOXO3;TNF;PSMB10;IL1RL1;IL18RAP;CCL7;STAT4;CCL2;PTK2B;MAP3K8;JAK2;IL6R;MAPK3;IL12RB2;IL10;IL15RA;SMAD3;NOS2;IL1R1;IL1R2;STAT3;IL19;IFNLR1;FOS;TYK2;OSMR;NFKB1;IL2;TNFRSF1A;RBX1;IL3;PSMA6;IRF4;IL2RA;TAB2;PTPN2;IL18R1","","R-HSA-450054;R-HSA-452100;R-HSA-8950410;R-HSA-452097;R-HSA-8950415;R-HSA-450063;R-HSA-1112602;R-HSA-452108;R-HSA-8987266;R-HSA-1112604;R-HSA-8950405;R-HSA-8987270;R-HSA-8950426;R-HSA-203797;R-HSA-8982163;R-HSA-8982162;R-HSA-1112587;R-HSA-8982165;R-HSA-450074;R-HSA-452122;R-HSA-913424;R-HSA-8950423;R-HSA-8950441;R-HSA-6786118;R-HSA-6783556;R-HSA-508451;R-HSA-6786114;R-HSA-913451;R-HSA-6783552;R-HSA-6786124;R-HSA-8950456;R-HSA-8937656;R-HSA-451634;R-HSA-8950448;R-HSA-8950453;R-HSA-8937654;R-HSA-6783524;R-HSA-451649;R-HSA-6786095;R-HSA-198731;R-HSA-6786092;R-HSA-5684250;R-HSA-921155;R-HSA-6783530;R-HSA-5684248;R-HSA-6786101;R-HSA-6809140;R-HSA-450133;R-HSA-6786097;R-HSA-6786096;R-HSA-8950480;R-HSA-6786110;R-HSA-9630923;R-HSA-198746;R-HSA-8950485;R-HSA-448603;R-HSA-449115;R-HSA-8950504;R-HSA-6784006;R-HSA-1112690;R-HSA-6786050;R-HSA-5684275;R-HSA-508513;R-HSA-5684273;R-HSA-198756;R-HSA-6788623;R-HSA-1067640;R-HSA-6788622;R-HSA-6786058;R-HSA-1067646;R-HSA-1112703;R-HSA-6785047;R-HSA-6786070;R-HSA-8950522;R-HSA-6788628;R-HSA-448629;R-HSA-5684261;R-HSA-9006844;R-HSA-9008894;R-HSA-168053;R-HSA-914036;R-HSA-5684267;R-HSA-8950518;R-HSA-6786072;R-HSA-9009910;R-HSA-912527;R-HSA-1067667;R-HSA-6785762;R-HSA-8987150;R-HSA-1112727;R-HSA-9617941;R-HSA-8987141;R-HSA-8848395;R-HSA-1067676;R-HSA-450187;R-HSA-8987161;R-HSA-6786293;R-HSA-448660;R-HSA-1067651;R-HSA-448661;R-HSA-1112708;R-HSA-8983059;R-HSA-6784765;R-HSA-1067659;R-HSA-447130;R-HSA-6784763;R-HSA-8950292;R-HSA-8987156;R-HSA-8987179;R-HSA-8950314;R-HSA-1112755;R-HSA-209063;R-HSA-9008684;R-HSA-6783681;R-HSA-209061;R-HSA-6789325;R-HSA-6784204;R-HSA-8983077;R-HSA-446634;R-HSA-9009700;R-HSA-8983078;R-HSA-8950328;R-HSA-446130;R-HSA-1067688;R-HSA-448703;R-HSA-8950322;R-HSA-9008692;R-HSA-446648;R-HSA-8950344;R-HSA-8950347;R-HSA-8987214;R-HSA-6784160;R-HSA-8987202;R-HSA-8950340;R-HSA-8950342;R-HSA-168140;R-HSA-8950364;R-HSA-8950365;R-HSA-8987230;R-HSA-8950367;R-HSA-8981073;R-HSA-8950354;R-HSA-6784189;R-HSA-446684;R-HSA-8987220;R-HSA-8987223;R-HSA-448728;R-HSA-446694;R-HSA-446692;R-HSA-168166;R-HSA-209125;R-HSA-446701;R-HSA-8981093;R-HSA-8987236;R-HSA-450292;R-HSA-8854645;R-HSA-8950398;R-HSA-168184;R-HSA-447226;R-HSA-8950389;R-HSA-8987255;R-HSA-727819;R-HSA-8983425;R-HSA-8983424;R-HSA-8984963;R-HSA-914182;R-HSA-8985988;R-HSA-6785898;R-HSA-449803;R-HSA-8984964;R-HSA-8987014;R-HSA-8987033;R-HSA-8950681;R-HSA-447252;R-HSA-450325;R-HSA-8950684;R-HSA-199959;R-HSA-449811;R-HSA-8950173;R-HSA-9005980;R-HSA-8950175;R-HSA-8950674;R-HSA-9681294;R-HSA-6784324;R-HSA-6784323;R-HSA-8952749;R-HSA-8987052;R-HSA-8983983;R-HSA-8950190;R-HSA-450337;R-HSA-879909;R-HSA-8987040;R-HSA-879910;R-HSA-8950179;R-HSA-8987042;R-HSA-450346;R-HSA-8950181;R-HSA-879907;R-HSA-6789960;R-HSA-8950183;R-HSA-8950201;R-HSA-879934;R-HSA-8983996;R-HSA-8950718;R-HSA-8987070;R-HSA-879930;R-HSA-879925;R-HSA-9009072;R-HSA-449855;R-HSA-445757;R-HSA-8987063;R-HSA-445752;R-HSA-445753;R-HSA-8987080;R-HSA-8950218;R-HSA-8950731;R-HSA-8950732;R-HSA-8950733;R-HSA-8984012;R-HSA-8987084;R-HSA-8984014;R-HSA-8984001;R-HSA-9008577;R-HSA-8848335;R-HSA-8950721;R-HSA-8950210;R-HSA-879942;R-HSA-8950724;R-HSA-879937;R-HSA-8950213;R-HSA-8987097;R-HSA-508247;R-HSA-8987096;R-HSA-8983519;R-HSA-8983518;R-HSA-6784319;R-HSA-8950737;R-HSA-8950225;R-HSA-8984021;R-HSA-8950741;R-HSA-8984023;R-HSA-451942;R-HSA-919404;R-HSA-8950752;R-HSA-8987105;R-HSA-8987104;R-HSA-8950757;R-HSA-8952807;R-HSA-6784791;R-HSA-8950778;R-HSA-8950780;R-HSA-8950269;R-HSA-8848370;R-HSA-8987132;R-HSA-8950782;R-HSA-912757;R-HSA-8987120;R-HSA-6785821;R-HSA-8950771;R-HSA-8950260;R-HSA-508282;R-HSA-8952823;R-HSA-6788582;R-HSA-8950537;R-HSA-8983307;R-HSA-508292;R-HSA-8983309;R-HSA-6789615;R-HSA-446862;R-HSA-8983299;R-HSA-9006850;R-HSA-8950533;R-HSA-8983300;R-HSA-9006873;R-HSA-446870;R-HSA-8983835;R-HSA-446868;R-HSA-8983834;R-HSA-9005340;R-HSA-9006870;R-HSA-8950057;R-HSA-448421;R-HSA-8985900;R-HSA-909738;R-HSA-8950063;R-HSA-8950575;R-HSA-2730894;R-HSA-8983841;R-HSA-446894;R-HSA-9008928;R-HSA-8983845;R-HSA-448427;R-HSA-1112510;R-HSA-8983335;R-HSA-8950567;R-HSA-8950586;R-HSA-5696482;R-HSA-8950591;R-HSA-8983870;R-HSA-6788571;R-HSA-8950581;R-HSA-449976;R-HSA-8950583;R-HSA-8985929;R-HSA-8983371;R-HSA-8983373;R-HSA-8983374;R-HSA-8983872;R-HSA-1112538;R-HSA-8983876;R-HSA-8983878;R-HSA-8983384;R-HSA-1112514;R-HSA-913374;R-HSA-913371;R-HSA-9006431;R-HSA-913370;R-HSA-8950623;R-HSA-8950608;R-HSA-8983379;R-HSA-6797245;R-HSA-8983378;R-HSA-913360;R-HSA-8986985;R-HSA-6790022;R-HSA-8950634;R-HSA-1112565;R-HSA-8950637;R-HSA-8985966;R-HSA-450031;R-HSA-8950113;R-HSA-6790029;R-HSA-8983394;R-HSA-450027;R-HSA-6790025;R-HSA-9681763;R-HSA-6790038;R-HSA-453111;R-HSA-6790036;R-HSA-6789524;R-HSA-8985981;R-HSA-453104;R-HSA-8950128;R-HSA-8986480;R-HSA-8986995;R-HSA-8986994;R-HSA-452091;R-HSA-6790041"
R-HSA-6783783,"Interleukin-10 signaling",16,86,0.005922049304503512,1.812824501534749E-5,9.426687407980694E-4,15,15,0.0011172352152539848,9606,Homo sapiens,"IL10;CSF2;CCL7;IL1R1;IL1R2;STAT3;CCL2;TYK2;OSMR;TNF;TNFRSF1A","","R-HSA-6784006;R-HSA-6784324;R-HSA-6784323;R-HSA-6784160;R-HSA-6790029;R-HSA-449803;R-HSA-6784791;R-HSA-6785047;R-HSA-8937656;R-HSA-449811;R-HSA-6784319;R-HSA-449855;R-HSA-6784765;R-HSA-6784763;R-HSA-8937654"
R-HSA-9020933,"Interleukin-23 signaling",6,11,7.574714226690538E-4,3.0009998979840802E-5,0.0014704899500121993,12,12,8.937881722031879E-4,9606,Homo sapiens,"IL23R;STAT3;STAT4;TYK2;OSMR;JAK2","","R-HSA-8950364;R-HSA-8950780;R-HSA-8950269;R-HSA-8952749;R-HSA-8950591;R-HSA-8950737;R-HSA-447130;R-HSA-8950724;R-HSA-8950741;R-HSA-8952823;R-HSA-8950583;R-HSA-8950183"
R-HSA-8877330,"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",7,17,0.0011706376532158104,3.890668218586857E-5,0.0018286140627358227,15,20,0.0014896469536719798,9606,Homo sapiens,"IL2RA;CTLA4;IL2;FOXP2","","R-HSA-8877414;R-HSA-8877348;R-HSA-8877345;R-HSA-8877391;R-HSA-8877421;R-HSA-8865546;R-HSA-8877385;R-HSA-8877192;R-HSA-8877493;R-HSA-8877396;R-HSA-8877490;R-HSA-8877404;R-HSA-8877338;R-HSA-8877369;R-HSA-9006422"
R-HSA-451927,"Interleukin-2 family signaling",10,47,0.0032364688059495937,2.3138499921071531E-4,0.01041232496448219,46,59,0.004394458513332341,9606,Homo sapiens,"IL21;IL3;IL15RA;CSF2;IL2RA;STAT3;STAT4;PTK2B;JAK2;IL2","","R-HSA-8985929;R-HSA-450054;R-HSA-8983371;R-HSA-912527;R-HSA-452100;R-HSA-8983307;R-HSA-508292;R-HSA-8983373;R-HSA-8983309;R-HSA-8983374;R-HSA-452097;R-HSA-8983425;R-HSA-450063;R-HSA-8983424;R-HSA-452108;R-HSA-8983299;R-HSA-9006850;R-HSA-8985988;R-HSA-8983300;R-HSA-9006873;R-HSA-508247;R-HSA-8983384;R-HSA-913374;R-HSA-9005980;R-HSA-8983379;R-HSA-8983378;R-HSA-452122;R-HSA-913424;R-HSA-449115;R-HSA-9006870;R-HSA-451942;R-HSA-919404;R-HSA-508451;R-HSA-8985900;R-HSA-508513;R-HSA-8985966;R-HSA-8983394;R-HSA-450027;R-HSA-9009700;R-HSA-8983335;R-HSA-453111;R-HSA-8985981;R-HSA-9006844;R-HSA-453104;R-HSA-508282;R-HSA-452091"
